film,filmLabel,realisateurLabel,duree,genreLabel,dateLabel,note
http://www.wikidata.org/entity/Q123097,Maniac Cop 2,William Lustig,84,film et téléfilm d'action,1990-01-01T00:00:00Z,62%
http://www.wikidata.org/entity/Q125058,"Henry, portrait d'un serial killer",John McNaughton,83,drame,1986-01-01T00:00:00Z,80/100
http://www.wikidata.org/entity/Q126183,Working Girl,Mike Nichols,109,comédie dramatique,1988-12-21T00:00:00Z,83%
http://www.wikidata.org/entity/Q126183,Working Girl,Mike Nichols,109,comédie dramatique,1989-03-09T00:00:00Z,83%
http://www.wikidata.org/entity/Q126281,"À demain, mon amour",Alan J. Pakula,114,drame,1989-04-14T00:00:00Z,5.6/10
http://www.wikidata.org/entity/Q126652,Frantic,Roman Polanski,120,film et téléfilm d'action,1988-01-01T00:00:00Z,6.4/10
http://www.wikidata.org/entity/Q126652,Frantic,Roman Polanski,120,film et téléfilm d'action,1988-08-25T00:00:00Z,6.4/10
http://www.wikidata.org/entity/Q127421,King Kong 2,John Guillermin,98,drame,1986-12-19T00:00:00Z,8%
http://www.wikidata.org/entity/Q127421,King Kong 2,John Guillermin,98,drame,1987-05-08T00:00:00Z,8%
http://www.wikidata.org/entity/Q127427,Puppet Master II,David W. Allen,88,film et téléfilm de fantasy,1990-01-01T00:00:00Z,4.6/10
http://www.wikidata.org/entity/Q128982,Cyrano de Bergerac,Jean-Paul Rappeneau,138,drame,1990-03-28T00:00:00Z,100%
http://www.wikidata.org/entity/Q129044,Max mon amour,Nagisa Ōshima,97,comédie,1986-01-01T00:00:00Z,22%
http://www.wikidata.org/entity/Q129181,Puppet Master,David Schmoeller,90,film et téléfilm de fantasy,1989-10-12T00:00:00Z,43%
http://www.wikidata.org/entity/Q130142,Miller's Crossing,Joel Coen,115,drame,1990-01-01T00:00:00Z,66/100
http://www.wikidata.org/entity/Q130142,Miller's Crossing,Ethan Coen,115,drame,1990-01-01T00:00:00Z,66/100
http://www.wikidata.org/entity/Q130142,Miller's Crossing,Joel Coen,115,drame,1990-09-21T00:00:00Z,66/100
http://www.wikidata.org/entity/Q130142,Miller's Crossing,Ethan Coen,115,drame,1990-09-21T00:00:00Z,66/100
http://www.wikidata.org/entity/Q130868,L'Amour à l'envers,Howard Deutch,94,drame,1987-02-27T00:00:00Z,6.5/10
http://www.wikidata.org/entity/Q130868,L'Amour à l'envers,Howard Deutch,94,drame,1987-11-12T00:00:00Z,6.5/10
http://www.wikidata.org/entity/Q130868,L'Amour à l'envers,Howard Deutch,95,drame,1987-02-27T00:00:00Z,6.5/10
http://www.wikidata.org/entity/Q130868,L'Amour à l'envers,Howard Deutch,95,drame,1987-11-12T00:00:00Z,6.5/10
http://www.wikidata.org/entity/Q131840,Eleni,Peter Yates,112,drame,1985-01-01T00:00:00Z,6.8/10
http://www.wikidata.org/entity/Q133461,La Cité des douleurs,Hou Hsiao-hsien,158,drame,1989-01-01T00:00:00Z,100%
http://www.wikidata.org/entity/Q133461,La Cité des douleurs,Hou Hsiao-hsien,158,drame,1989-10-21T00:00:00Z,100%
http://www.wikidata.org/entity/Q135347,Comme un oiseau sur la branche,John Badham,110,film et téléfilm d'action,1990-01-01T00:00:00Z,4.2
http://www.wikidata.org/entity/Q135347,Comme un oiseau sur la branche,John Badham,110,film et téléfilm d'action,1990-09-06T00:00:00Z,4.2
http://www.wikidata.org/entity/Q139245,La Bamba,Luis Valdez,107,drame,1987-09-24T00:00:00Z,82%
http://www.wikidata.org/entity/Q139245,La Bamba,Luis Valdez,108,drame,1987-09-24T00:00:00Z,82%
http://www.wikidata.org/entity/Q139542,L'Homme à femmes,Blake Edwards,110,comédie dramatique,1983-01-01T00:00:00Z,25%
http://www.wikidata.org/entity/Q139542,L'Homme à femmes,Blake Edwards,110,comédie dramatique,1984-09-21T00:00:00Z,25%
http://www.wikidata.org/entity/Q141518,Quand les jumelles s'emmêlent,Jim Abrahams,94,comédie,1988-06-10T00:00:00Z,5/10
http://www.wikidata.org/entity/Q141518,Quand les jumelles s'emmêlent,Jim Abrahams,94,comédie,1988-10-06T00:00:00Z,5/10
http://www.wikidata.org/entity/Q143901,Flashback,Franco Amurri,104,comédie,1990-01-01T00:00:00Z,40%
http://www.wikidata.org/entity/Q148204,La Porte du paradis,Michael Cimino,149,drame,1985-03-01T00:00:00Z,57%
http://www.wikidata.org/entity/Q148204,La Porte du paradis,Michael Cimino,151,drame,1985-03-01T00:00:00Z,57%
http://www.wikidata.org/entity/Q155018,Le Nom de la rose,Jean-Jacques Annaud,131,drame,1986-01-01T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q155018,Le Nom de la rose,Jean-Jacques Annaud,131,drame,1986-09-24T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q155018,Le Nom de la rose,Jean-Jacques Annaud,131,drame,1986-10-16T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q155018,Le Nom de la rose,Jean-Jacques Annaud,131,drame,1986-10-17T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q155018,Le Nom de la rose,Jean-Jacques Annaud,131,drame,1986-12-17T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q155458,Staying Alive,Sylvester Stallone,93,drame,1983-01-01T00:00:00Z,3.1
http://www.wikidata.org/entity/Q155458,Staying Alive,Sylvester Stallone,93,drame,1983-10-14T00:00:00Z,3.1
http://www.wikidata.org/entity/Q155458,Staying Alive,Sylvester Stallone,94,drame,1983-01-01T00:00:00Z,3.1
http://www.wikidata.org/entity/Q155458,Staying Alive,Sylvester Stallone,94,drame,1983-10-14T00:00:00Z,3.1
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,110,film et téléfilm de fantasy,1986-01-01T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,110,film et téléfilm de fantasy,1986-03-07T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,110,film et téléfilm de fantasy,1986-03-26T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,110,film et téléfilm de fantasy,1986-06-26T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,110,film et téléfilm de fantasy,1986-07-17T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,110,film et téléfilm de fantasy,1986-07-18T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,110,film et téléfilm de fantasy,1986-08-28T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,110,film et téléfilm de fantasy,1986-08-29T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,110,film et téléfilm de fantasy,1986-09-01T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,110,film et téléfilm de fantasy,1986-09-05T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,110,film et téléfilm de fantasy,1986-09-26T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,110,film et téléfilm de fantasy,1986-10-30T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,110,film et téléfilm de fantasy,1986-11-01T00:00:00Z,6.3/10
